currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
8006,797.31,769.00,761.42,758.15,771.47,76.17,-878.42,517.09,1.93,1.47,2.48,-172.97
8040,798.90,769.51,761.30,758.07,771.95,78.12,-864.75,523.44,-2.46,-0.69,1.18,-184.37
8074,799.71,769.81,761.19,757.93,772.16,84.96,-867.68,522.46,-3.15,0.11,0.55,-190.45
8107,799.77,770.23,761.12,757.88,772.25,90.33,-878.42,523.93,-4.44,-1.21,1.50,-194.84
8141,799.49,770.81,761.03,757.74,772.27,78.61,-898.93,523.93,-5.60,1.58,1.80,-198.62
8174,798.87,771.33,760.92,757.76,772.22,67.38,-873.54,512.21,-2.98,-1.28,1.11,-203.70
8208,798.21,771.91,760.92,757.71,772.19,81.54,-870.12,516.11,-4.19,-1.95,1.99,-205.40
8241,797.53,772.29,760.78,757.67,772.07,83.01,-873.05,520.02,-5.43,-0.38,0.64,-209.25
8276,796.33,772.21,760.66,757.44,771.66,68.36,-878.42,496.09,-10.76,-1.09,1.27,-203.87
8310,793.71,771.63,760.30,757.15,770.70,65.92,-869.63,502.44,-13.05,-1.42,3.95,-194.85
8343,787.72,770.01,759.66,756.73,768.53,83.98,-908.69,472.17,-19.00,-4.33,1.18,-171.28
8377,777.18,766.85,758.65,756.24,764.73,86.91,-941.89,444.34,-15.57,1.73,2.00,-127.64
8411,765.71,763.15,757.59,755.69,760.53,61.04,-899.90,482.42,-22.05,5.13,1.95,-76.93
8445,756.82,759.91,756.63,755.38,757.18,45.41,-916.99,459.47,-22.50,13.63,-6.55,-39.74
8479,750.37,757.53,755.94,755.16,754.75,-381.84,-958.50,644.53,39.58,25.28,4.50,-12.57
8513,747.24,756.36,755.60,755.00,753.55,-1167.97,-1334.96,154.79,-38.46,-204.75,64.38,1.53
8549,745.92,755.77,755.69,754.90,753.07,-546.39,-1216.80,-41.99,22.60,-250.14,87.51,14.55
8583,745.40,755.64,755.67,754.92,752.91,-111.33,-1198.73,-171.87,39.23,-209.18,115.47,16.46
