currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
8268,791.67,772.91,757.82,770.28,773.17,-47.36,-897.95,489.26,-1.46,1.32,0.65,-453.22
8305,791.64,772.94,757.79,770.27,773.16,-34.18,-901.37,483.89,0.04,-2.04,0.16,-453.79
8340,791.65,772.88,757.79,770.35,773.17,-44.92,-905.27,488.28,-1.08,1.40,-2.32,-454.79
8375,791.59,773.00,757.83,770.42,773.21,-42.97,-919.92,488.28,-1.76,2.71,-0.49,-455.53
8410,791.60,772.95,757.85,770.47,773.21,-46.39,-889.65,490.72,2.21,0.07,1.09,-455.37
8445,791.34,772.98,757.81,770.48,773.15,-52.73,-886.72,487.79,-1.02,-0.39,1.11,-455.75
8483,791.24,772.89,757.78,770.33,773.06,-38.57,-889.65,490.72,-0.21,-0.49,2.05,-453.37
8518,791.53,772.88,757.84,770.34,773.15,-43.95,-903.32,490.72,-0.49,-0.03,-1.17,-452.82
8553,791.57,772.86,757.86,770.27,773.14,-54.69,-892.09,490.23,-0.43,-1.56,-1.17,-451.48
8588,791.58,772.89,757.81,770.29,773.14,-46.88,-907.71,474.12,-1.36,-0.05,-1.42,-453.15
8623,791.75,772.93,757.82,770.23,773.18,-30.27,-887.70,502.93,-1.52,0.60,-1.58,-452.97
8658,791.86,772.88,757.82,770.21,773.19,-38.09,-891.60,486.82,-0.25,1.36,-1.35,-452.64
