currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
16168,783.07,769.47,763.26,764,769.95,87.89,-856.93,556.15,-0.82,2.34,0.58,-168.23,3235,0,70,-39.8289,0.575979,-317.528,18754.5,13944.1,603.843,-463.085,-59.064,0
16202,781.78,769.25,763.2,763.72,769.49,92.77,-855.96,545.41,1.02,3.79,1.4,-159.43,3241,0,70,-40.2484,0.18208,-318.322,19042.2,13948.7,598.508,-463.18,-59.8204,0
16236,780.3,768.87,763.16,763.39,768.93,105.96,-866.21,539.55,-4.2,1.97,-0.18,-147.39,3248,0,70,-40.5243,-0.200398,-319.287,19302.7,14003.9,479.474,-463.14,-60.4555,0
16270,778.42,768.59,763.03,763.1,768.29,92.77,-862.79,546.87,-2.11,1.63,0.64,-137.6,3255,0,70,-40.7924,-0.533146,-322.693,19629.7,14161.2,345.841,-463.115,-60.8309,0
16304,775.79,768.08,762.96,762.88,767.43,92.77,-840.82,526.86,-3.39,3.49,1.06,-123.04,3262,0,70,-41.0612,-0.261286,-325.915,19861.2,14323.4,343.687,-463.052,-60.9398,0
16338,772.91,767.52,762.79,762.42,766.41,101.07,-845.7,537.6,-1.37,4.11,0.23,-106.03,3269,0,70,-41.2775,0.0781813,-329.568,19985,14426.5,282.068,-463.226,-60.6399,0
16372,769.9,766.91,762.68,761.96,765.36,98.14,-852.05,534.18,-4.79,3.29,3.62,-86.95,3275,0,70,-41.1998,0.075136,-331.772,20084,14508.3,349.254,-463.27,-60.5357,0
16406,767.47,766.26,762.34,761.43,764.38,107.42,-859.37,525.88,-5.27,0.59,2.69,-73.96,3282,0,70,-41.5952,0.1677,-333.368,19954.3,14462.3,267.325,-463.618,-59.8568,0
16440,765.33,765.46,762.21,760.89,763.47,102.05,-851.07,525.39,-5.98,-1.5,1.53,-55.64,3289,0,70,-42.0623,0.578207,-336.346,19960.2,14526.7,276.756,-463.81,-59.3444,0
16474,763.69,764.78,762.05,760.37,762.72,97.17,-865.72,545.41,-5.05,2.38,4.74,-40.84,3296,0,70,-42.1953,0.231301,-339.91,20305.9,14679.4,311.866,-463.814,-59.7388,0
16508,762.19,764.11,761.97,759.97,762.06,96.68,-853.52,522.95,0.92,3.4,-0.5,-26.35,3303,0,70,-42.687,-0.481543,-343.658,20870.6,14870.4,127.132,-463.729,-60.7308,0
16542,761.05,763.92,762.04,759.84,761.71,89.36,-849.12,535.64,-0.66,2.02,2.77,-17.2,3309,0,70,-43.3694,-1.10171,-348.083,21453.7,15036.9,-99.3842,-463.801,-61.6338,0
16577,760.02,763.68,762.2,759.84,761.43,97.17,-863.77,538.57,-0.98,3.03,-0.19,-7.8,3316,0,70,-44.0587,-1.77461,-353.621,22047.6,15281.1,-151.699,-463.787,-62.3478,0
16611,758.62,763.69,762.47,759.96,761.18,96.19,-858.4,523.93,-3.46,3.43,3.41,1.77,3323,0,70,-44.7344,-2.318,-357.918,22512.3,15397.4,-225.997,-463.981,-62.8978,0
16645,757.39,763.61,762.7,760.14,760.96,87.89,-874.02,539.55,3.27,3.28,0.78,9.68,3330,0,70,-45.1108,-2.85988,-361.842,22851.7,15650.3,-208.758,-463.748,-63.1538,0
16679,757.07,763.74,763.06,760.24,761.03,72.75,-832.52,548.34,3.21,1.23,-0.1,17.38,3337,0,70,-44.9275,-3.21563,-363.865,22876.6,15735.2,-170.604,-463.755,-62.8712,0
16713,758.18,763.94,763.21,760.31,761.41,76.66,-845.7,540.53,-0.82,1.6,-1.99,14.63,3344,0,70,-45.0744,-3.43857,-364.845,22871.7,15739.5,-141.126,-463.86,-62.6888,0
16747,760.96,764.71,763.47,760.6,762.44,92.77,-844.24,552.73,2.82,-4.95,-1.44,0.97,3350,0,70,-44.7179,-3.31116,-364.63,22690.3,15679,-122.568,-464,-62.2282,0
16781,763.27,765.41,763.56,760.85,763.27,111.33,-865.23,534.67,2.92,-1.82,-3.18,-13.99,3357,0,70,-44.2373,-2.9857,-363.755,22208.5,15630.6,-45.1097,-464.03,-61.0534,0
16815,764.35,766.08,763.75,761.08,763.81,99.61,-848.63,554.2,-3.41,0.79,-2.78,-21.64,3364,0,70,-44.1105,-2.58725,-363.062,21300.6,15429.5,103.457,-464.502,-58.6693,0
16849,764.58,766.57,763.82,761.23,764.05,102.05,-868.16,522.46,1.23,-0.92,1.49,-26.68,3371,0,70,-44.0561,-1.90475,-363.191,20144.6,15379.8,207.353,-464.654,-55.4655,0
16883,764.75,766.84,763.94,761.27,764.2,99.61,-871.09,517.09,-0.24,1.92,0.5,-27.18,3378,0,70,-44.0977,-0.609113,-361.98,18750.1,15126.1,371.298,-465.213,-51.7988,0
16917,764.85,766.84,763.93,761.2,764.2,112.3,-880.86,541.99,1.11,0.44,1.34,-26.79,3384,0,70,-44.0661,0.500398,-359.646,17708,14877.7,525.175,-465.632,-49.2372,0
16952,764.65,766.68,763.93,761.22,764.12,101.07,-867.19,530.27,2.4,5.5,1.15,-25.15,3391,0,70,-43.761,1.05342,-357.813,16674.8,14711.1,719.732,-465.886,-46.6019,0
